Date,close,t,t2
9/14/21,4443.0498,2466,736934
9/15/21,4480.7002,2467,736935
9/16/21,4473.75,2468,736936
9/17/21,4432.9902,2469,736937
9/20/21,4357.73,2470,736938
9/21/21,4354.1899,2471,736939
9/22/21,4395.6401,2472,736940
9/23/21,4448.98,2473,736941
9/24/21,4455.48,2474,736942
9/27/21,4443.1099,2475,736943
9/28/21,4352.6299,2476,736944
9/29/21,4359.46,2477,736945
9/30/21,4307.54,2478,736946
10/1/21,4357.04,2479,736947
10/4/21,4300.46,2480,736948
10/5/21,4345.7202,2481,736949
10/6/21,4363.5498,2482,736950
10/7/21,4399.7598,2483,736951
10/8/21,4391.3398,2484,736952
10/11/21,4361.1899,2485,736953
10/12/21,4350.6499,2486,736954
10/13/21,4363.7998,2487,736955
10/14/21,4438.2598,2488,736956
10/15/21,4471.3701,2489,736957
10/18/21,4486.46,2490,736958
10/19/21,4519.6299,2491,736959
10/20/21,4536.1899,2492,736960
10/21/21,4549.7798,2493,736961
10/22/21,4544.8999,2494,736962
10/25/21,4566.48,2495,736963
10/26/21,4574.79,2496,736964
10/27/21,4551.6802,2497,736965
10/28/21,4596.4199,2498,736966
10/29/21,4605.3799,2499,736967
11/1/21,4613.6699,2500,736968
11/2/21,4630.6499,2501,736969
11/3/21,4660.5698,2502,736970
11/4/21,4680.0601,2503,736971
11/5/21,4697.5298,2504,736972
11/8/21,4701.7002,2505,736973
11/9/21,4685.25,2506,736974
11/10/21,4646.71,2507,736975
11/11/21,4649.27,2508,736976
11/12/21,4682.8501,2509,736977
11/15/21,4682.7998,2510,736978
11/16/21,4700.8999,2511,736979
11/17/21,4688.6699,2512,736980
11/18/21,4704.54,2513,736981
11/19/21,4697.96,2514,736982
11/22/21,4682.9399,2515,736983
11/23/21,4690.7002,2516,736984
